ogrn,inn,actives_x,revenue_x,short_term_debt_x,long_term_debt_x,name,okveds,ustavnoi_capital,location,egrul_registration_date,respondent,plaintiffs,third,participated,is_tenderous,region_id,email,phone
1215000047921,5001139290,0.0,0.0,0.0,0.0,ООО,"['46.73.6', '16.21', '16.23', '20.30', '22.19', '22.19.1', '22.19.7', '22.23', '23.31', '23.32', '23.51', '23.52', '23.61', '23.62', '23.63', '23.64', '23.99.3', '25.11', '41.20', '43.11', '43.12', '43.21', '43.22', '43.29', '43.31', '43.32', '43.33', '43.34', '43.39', '43.99', '43.99.1', '46.12.31', '46.13', '46.41', '46.42', '46.75.2', '46.90', '49.41']",10000,"Московская область,
Г.О. БАЛАШИХА,
Г БАЛАШИХА",06.05.2021,0,0,0,0,0,50,0,0
1217600008064,7604375975,0.0,0.0,0.0,0.0,ООО,"['46.69', '08.12', '08.12.1', '22.11', '22.19.7', '25.61', '25.62', '25.73', '25.92', '25.94', '25.99', '28.22', '35.12', '41.10', '41.20', '42.11', '43.11', '43.12', '43.13', '43.21', '43.22', '43.29', '43.31', '43.32', '43.33', '43.34', '43.39', '43.91', '43.99', '45.11', '45.11.1', '45.11.2', '45.11.31', '45.19', '45.20', '46.31', '46.32', '46.34', '46.36', '46.38', '46.39', '46.49', '46.71', '46.72', '46.73', '46.74', '46.90', '49.41', '49.41.3', '49.42', '52.10', '52.24', '52.29', '53.20', '71.11', '71.20', '73.11', '73.20', '73.20.2', '77.12', '77.32', '78.10', '79.11', '81.10', '81.22', '81.29', '81.30', '82.92', '96.01']",10000,"Ярославская область,
Г.О. ГОРОД ЯРОСЛАВЛЬ,
Г ЯРОСЛАВЛЬ",12.05.2021,0,0,0,0,0,76,0,0
1217600008229,7602158206,0.0,0.0,0.0,0.0,ООО,"['49.41', '08.12', '08.12.1', '22.11', '22.19.7', '25.61', '25.62', '25.73', '25.92', '25.94', '25.99', '28.22', '35.12', '41.10', '41.20', '42.11', '43.12', '43.13', '43.21', '43.22', '43.29', '43.99', '45.11', '45.11.1', '45.11.2', '45.11.31', '45.19', '45.20', '46.31', '46.32', '46.34', '46.36', '46.38', '46.39', '46.49', '46.69', '46.71', '46.72', '46.73', '46.74', '46.90', '49.41.3', '49.42', '52.10', '52.24', '52.29', '53.20', '71.11', '71.20', '73.11', '73.20', '73.20.2', '77.12', '77.32', '78.10', '79.11', '81.10', '81.22', '81.30', '82.92', '96.01']",10000,"Ярославская область,
Г.О. ГОРОД ЯРОСЛАВЛЬ,
Г ЯРОСЛАВЛЬ",14.05.2021,0,0,0,0,0,76,0,0
1217600008185,7604376023,0.0,0.0,0.0,0.0,ООО,"['49.41', '08.12', '08.12.1', '22.11', '22.19', '22.19.7', '25.61', '25.62', '25.73', '25.92', '25.94', '25.99', '28.22', '35.12', '41.10', '41.20', '42.11', '43.12', '43.13', '43.21', '43.22', '43.29', '43.99', '45.11', '45.11.1', '45.11.2', '45.11.31', '45.19', '45.20', '46.31', '46.32', '46.34', '46.36', '46.38', '46.39', '46.49', '46.69', '46.71', '46.72', '46.73', '46.74', '46.90', '49.41.3', '49.42', '52.10', '52.24', '52.29', '53.20', '71.11', '71.20', '73.20', '73.20.2', '77.12', '77.32', '78.10', '79.11', '81.10', '81.22', '81.29', '81.30', '82.92', '96.01']",10000,"Ярославская область,
Г.О. ГОРОД ЯРОСЛАВЛЬ,
Г ЯРОСЛАВЛЬ",14.05.2021,0,0,0,0,0,76,0,0
1217600008174,7604376016,0.0,0.0,0.0,0.0,ООО,"['81.22', '08.12', '08.12.1', '22.11', '22.19.7', '25.61', '25.62', '25.73', '25.92', '25.94', '25.99', '28.22', '35.12', '41.10', '41.20', '42.11', '43.12', '43.13', '43.21', '43.22', '43.29', '43.99', '45.11', '45.11.1', '45.11.2', '45.11.31', '45.19', '45.20', '46.31', '46.32', '46.34', '46.36', '46.38', '46.39', '46.49', '46.69', '46.71', '46.72', '46.73', '46.74', '46.90', '49.41', '49.42', '52.10', '52.24', '52.29', '53.20', '71.11', '71.20', '73.11', '73.20', '73.20.2', '77.12', '77.32', '78.10', '79.11', '81.10', '81.29', '81.30', '82.92', '96.01']",10000,"Ярославская область,
Г.О. ГОРОД ЯРОСЛАВЛЬ,
Г ЯРОСЛАВЛЬ",14.05.2021,0,0,0,0,0,76,0,0
1217600009109,7627054544,0.0,0.0,0.0,0.0,ООО,"['95.11', '08.12', '08.12.1', '22.11', '22.19.7', '25.61', '25.62', '25.73', '25.92', '25.94', '25.99', '28.22', '35.12', '41.10', '41.20', '42.11', '43.12', '43.13', '43.21', '43.22', '43.29', '43.99', '45.19', '45.20', '46.31', '46.32', '46.34', '46.36', '46.38', '46.39', '46.49', '46.71', '46.72', '46.73', '46.74', '46.90', '49.41', '49.42', '52.10', '52.24', '52.29', '53.20', '71.11', '71.20', '73.11', '73.20', '73.20.2', '77.12', '77.32', '78.10', '79.11', '81.10', '81.22', '81.29', '81.30', '96.01']",10000,"Ярославская область,
М.Р-Н ЯРОСЛАВСКИЙ,
С.П. КУЗНЕЧИХИНСКОЕ,
С АНДРОНИКИ",26.05.2021,0,0,0,0,0,76,0,0
1216600032439,6679142743,0.0,0.0,0.0,0.0,ООО,"['22.11', '20.16', '22.19', '22.19.1', '22.19.2', '22.19.3', '22.19.4', '22.19.5', '22.19.7', '22.21', '22.29', '22.29.2', '22.29.9', '38.32.54', '46.12.3', '46.12.31', '46.14.9', '46.18.99', '46.19', '46.21', '46.38', '46.69', '46.69.2', '46.71', '46.72', '46.73', '46.73.4', '46.74', '46.75', '46.75.2', '46.76', '68.10', '68.20', '82.99']",10000,"Свердловская область,
Г.О. ГОРОД ЕКАТЕРИНБУРГ,
Г ЕКАТЕРИНБУРГ",02.06.2021,0,0,0,0,0,66,aukozhevnikov@mail.ru,+7 (902) 361-18-53
1213100008440,3110023479,0.0,0.0,0.0,0.0,ООО,"['38.32.53', '22.11', '22.19', '22.19.1', '22.19.2', '22.19.3', '22.19.4', '22.19.5', '22.19.6', '22.19.7', '22.21', '22.22', '22.29.2', '22.29.9', '36.00', '36.00.2', '37.00', '38.11', '38.31', '38.32.1', '38.32.11', '38.32.12', '38.32.2', '38.32.3', '38.32.4', '38.32.41', '38.32.42', '38.32.43', '38.32.49', '38.32.5', '38.32.51', '38.32.52', '38.32.54', '38.32.55', '38.32.59', '39.00', '41.10', '41.20', '42.99', '43.11', '43.12', '43.12.1', '43.12.3', '43.21', '43.29', '43.31', '43.32', '43.32.1', '43.32.2', '43.32.3', '43.33', '43.34', '43.39', '43.91', '43.99', '43.99.1', '81.10', '81.21', '81.21.1', '81.22', '81.29', '81.29.2', '81.29.9', '81.30']",10000,"Белгородская область,
М.Р-Н КОРОЧАНСКИЙ,
С.П. АЛЕКСЕЕВСКОЕ,
С АЛЕКСЕЕВКА",10.06.2021,1,0,0,0,0,31,0,0
1214600006807,4632281995,50.0,0.0,0.0,0.0,ООО,"['41.20', '22.19.7', '27.12', '27.51', '41.10', '43.11', '43.12', '43.21', '43.22', '43.29', '43.31', '43.32', '43.33', '43.34', '43.39', '43.91', '43.99', '46.13.2', '46.73', '46.90', '52.10', '71.12', '77.32', '77.39', '81.10', '82.99']",50000,"Курская область,
Г.О. ГОРОД КУРСК,
Г КУРСК",15.06.2021,0,0,0,0,0,46,kslavikx@gmail.com,+7 (962) 378-99-16
1217100008157,7100008292,0.0,0.0,0.0,0.0,ООО,"['46.73.6', '20.16', '20.60', '22.19.1', '22.19.3', '22.19.7', '22.21', '22.23', '22.29', '22.29.2', '22.29.9', '24.53', '25.72', '25.99', '43.32', '43.34', '46.13', '46.73', '46.90', '47.52.73', '49.41.2', '49.41.3']",10000,"Тульская область,
Г.О. ГОРОД НОВОМОСКОВСК",06.07.2021,0,0,0,0,0,71,0,0
1215900014681,5902061314,0.0,0.0,0.0,0.0,ООО,"['22.19', '22.19.2', '22.19.3', '22.19.7', '25.99', '27.12', '27.90', '42.21', '46.73.6', '46.90', '70.22', '71.12']",10000,"Пермский край,
Г.О. ПЕРМСКИЙ,
Г ПЕРМЬ",28.07.2021,0,0,0,0,0,59,0,0
1216100023303,6122020630,0.0,0.0,0.0,0.0,ООО,"['46.90', '17.29', '22.19', '22.19.4', '22.19.7', '25.61', '25.62', '33.12', '46.13', '46.18', '46.69', '46.77', '49.41', '52.10', '52.24', '52.29', '68.20', '68.31', '82.99']",10000,"Ростовская область,
М.Р-Н МЯСНИКОВСКИЙ,
С.П. КРАСНОКРЫМСКОЕ,
Х ЛЕНИНАВАН",19.08.2021,0,0,0,0,0,61,0,0
1216300039438,6320058385,0.0,0.0,0.0,0.0,ООО,"['22.19.7', '22.19', '22.22', '22.29', '22.29.9', '25.11', '32.99.9', '43.21', '43.99.5', '43.99.7', '49.41', '49.42', '52.29']",10000,"Самарская область,
Г.О. ТОЛЬЯТТИ,
Г ТОЛЬЯТТИ",24.08.2021,0,0,0,0,0,63,0,0
1217700433390,7733373768,0.0,0.0,0.0,0.0,ООО,"['46.69', '06.10', '06.10.1', '06.10.2', '06.10.3', '06.20', '06.20.1', '06.20.2', '09.10', '09.10.1', '09.10.2', '09.10.3', '09.10.4', '09.10.9', '09.90', '10.11', '10.11.2', '10.11.3', '10.11.4', '10.11.5', '10.11.6', '10.12', '10.12.1', '10.12.2', '10.12.3', '10.12.4', '10.12.5', '10.13', '10.13.1', '10.13.2', '10.13.3', '10.13.4', '10.13.5', '10.13.6', '10.13.7', '10.13.9', '10.20', '10.20.1', '10.20.2', '10.20.3', '10.20.4', '10.20.5', '10.20.9', '10.31', '10.32', '10.39', '10.39.1', '10.39.2', '10.39.9', '10.41', '10.41.1', '10.41.2', '10.41.21', '10.41.22', '10.41.23', '10.41.24', '10.41.25', '10.41.26', '10.41.27', '10.41.28', '10.41.29', '10.41.3', '10.41.4', '10.41.5', '10.41.51', '10.41.52', '10.41.53', '10.41.54', '10.41.55', '10.51.9', '10.61', '10.61.1', '10.61.2', '10.61.3', '10.61.4', '10.62', '10.62.1', '10.62.2', '10.62.3', '10.62.9', '10.71', '10.71.1', '10.71.2', '10.71.3', '10.72', '10.72.1', '10.72.2', '10.72.3', '10.72.31', '10.72.32', '10.72.33', '10.72.34', '10.72.35', '10.72.39', '10.72.4', '10.73', '10.73.1', '10.73.2', '10.73.3', '10.81', '10.81.11', '10.81.12', '10.81.2', '10.81.3', '10.82', '10.82.1', '10.82.2', '10.82.3', '10.82.4', '10.82.5', '10.82.6', '10.83', '10.84', '10.85', '10.86', '10.86.1', '10.86.11', '10.86.12', '10.86.2', '10.86.3', '10.86.4', '10.86.5', '10.86.6', '10.86.61', '10.86.62', '10.86.63', '10.86.64', '10.86.69', '10.86.7', '10.86.8', '10.86.9', '10.89', '10.89.1', '10.89.2', '10.89.3', '10.89.4', '10.89.5', '11.01.4', '11.02', '11.03', '11.04', '11.05', '11.06', '11.07', '11.07.1', '11.07.11', '11.07.12', '11.07.13', '11.07.14', '11.07.15', '11.07.2', '22.11', '22.19', '22.19.1', '22.19.2', '22.19.3', '22.19.4', '22.19.5', '22.19.6', '22.19.7', '22.22', '22.23', '22.29', '22.29.1', '22.29.2', '22.29.3', '22.29.9', '25.11', '25.12', '25.21', '25.21.1', '25.21.2', '25.29', '25.30', '25.30.1', '25.30.2', '25.30.21', '25.30.22', '25.40', '25.50', '25.50.1', '25.50.2', '25.61', '25.62', '25.71', '25.72', '25.73', '25.91', '25.92', '25.93', '25.93.1', '25.93.2', '25.94', '25.99', '25.99.1', '25.99.11', '25.99.12', '25.99.2', '25.99.21', '25.99.22', '25.99.23', '25.99.24', '25.99.26', '25.99.27', '25.99.29', '25.99.3', '28.11', '28.11.1', '28.11.2', '28.11.21', '28.11.22', '28.11.23', '28.12', '28.12.1', '28.12.2', '28.13', '28.14', '28.15', '28.15.1', '28.15.2', '28.15.9', '28.21', '28.21.1', '28.21.2', '28.22', '28.22.1', '28.22.2', '28.22.3', '28.22.4', '28.22.41', '28.22.42', '28.22.5', '28.22.6', '28.22.7', '28.22.9', '28.23', '28.23.1', '28.23.2', '28.24', '28.25', '28.25.1', '28.25.11', '28.25.12', '28.25.13', '28.25.14', '28.25.2', '28.29', '28.29.1', '28.29.11', '28.30', '28.41', '28.49', '28.91', '28.92', '28.93', '28.94', '28.95', '28.96', '28.99', '32.11', '32.12', '32.13', '32.20', '32.30', '32.40', '32.50', '32.91', '32.99', '33.17', '33.19', '33.20', '41.10', '41.20', '42.11', '42.12', '42.13', '42.21', '42.22', '42.91', '42.99', '43.11', '43.12', '43.13', '43.21', '43.22', '43.29', '43.31', '43.32', '43.33', '43.34', '43.39', '43.91', '43.99', '46.11', '46.12', '46.13', '46.14', '46.15', '46.16', '46.17', '46.18', '46.19', '46.21', '46.22', '46.31', '46.32', '46.33', '46.34', '46.35', '46.36', '46.37', '46.38', '46.39', '46.41', '46.42', '46.43', '46.44', '46.45', '46.46', '46.47', '46.48', '46.49', '46.51', '46.52', '46.61', '46.62', '46.63', '46.64', '46.65', '46.66', '46.71', '46.72', '46.73', '46.74', '46.75', '46.76', '46.77', '46.90', '47.11', '47.19', '47.21', '47.22', '47.23', '47.24', '47.25', '47.26', '47.29', '47.30', '47.41', '47.42', '47.43', '47.51', '47.52', '47.53', '47.54', '47.59', '47.61', '47.62', '47.63', '47.64', '47.65', '47.71', '47.72', '47.73', '47.74', '47.75', '47.76', '47.77', '47.78', '47.79', '47.81', '47.82', '47.89', '47.91', '47.99', '49.10', '49.20', '49.31', '49.32', '49.39', '49.41', '49.42', '49.50', '52.10', '52.21', '52.22', '52.23', '52.24', '52.29', '68.10', '68.20', '68.31']",10000,Г.Москва,15.09.2021,0,0,0,0,0,77,0,0
1217600015126,7602159369,0.0,0.0,0.0,0.0,ООО,"['43.99', '08.12', '08.12.1', '22.11', '22.19.7', '25.61', '25.62', '25.73', '25.92', '25.94', '25.99', '28.22', '33.12', '35.12', '41.10', '41.20', '42.11', '43.11', '43.12', '43.13', '43.21', '43.22', '43.29', '43.32', '43.33', '43.34', '43.39', '45.19', '45.20', '45.31', '46.31', '46.32', '46.34', '46.36', '46.38', '46.39', '46.49', '46.69', '46.71', '46.72', '46.74', '46.90', '49.41', '49.42', '52.10', '52.24', '52.29', '53.20', '71.11', '71.20', '73.11', '73.20', '73.20.2', '77.12', '77.32', '78.10', '79.11', '81.10', '81.22', '81.29', '81.30', '82.92', '96.01']",10000,"Ярославская область,
Г.О. ГОРОД ЯРОСЛАВЛЬ,
Г ЯРОСЛАВЛЬ",16.09.2021,0,0,0,0,0,76,0,0
1213200005226,3257081350,0.0,0.0,0.0,0.0,ООО,"['41.20', '14.12', '14.12.1', '22.19', '22.19.5', '22.19.6', '22.19.7', '32.99', '32.99.1', '41.10', '42.22', '42.99', '43.11', '43.12', '43.12.1', '43.12.2', '43.12.3', '43.12.4', '43.21', '43.22', '43.29', '43.31', '43.32', '43.32.1', '43.32.2', '43.32.3', '43.33', '43.34', '43.34.1', '43.34.2', '43.39', '46.41', '46.42', '46.42.14', '46.42.2', '46.49', '46.49.4', '46.49.44', '46.49.49', '71.12', '71.12.11', '71.12.12', '71.12.13', '71.12.2']",10000,"Брянская область,
Г.О. ГОРОД БРЯНСК,
Г БРЯНСК",16.11.2021,0,0,0,0,0,32,0,0
1211600088226,1650408399,0.0,0.0,0.0,0.0,ООО,"['64.99', '01.50', '01.61', '01.62', '01.70', '02.10', '02.20', '02.30', '03.12', '10.11', '10.13', '10.31', '10.32', '10.39', '10.41', '10.51', '10.52', '10.61', '10.62', '10.71', '10.72', '10.73', '10.81', '10.82', '10.83', '10.84', '10.85', '10.86', '10.89', '10.91', '10.92', '11.07', '13.20', '13.30', '13.91', '13.94', '13.99', '14.11', '14.12', '14.13', '14.14', '14.19', '14.31', '14.39', '15.11', '15.12', '15.20', '16.10', '16.21', '16.22', '16.24', '16.29', '17.21', '20.15', '20.30', '20.41', '20.52', '20.60', '22.11', '22.19.1', '22.19.2', '22.19.3', '22.19.4', '22.19.5', '22.19.6', '22.19.7', '22.21', '22.22', '22.29', '22.29.2', '22.29.9', '23.11', '23.12', '23.14', '23.19.2', '23.19.3', '23.19.9', '23.20', '23.31', '23.41', '23.44.2', '23.49', '23.49.9', '23.51', '23.52', '23.52.1', '23.52.2', '23.61', '23.69', '23.70', '23.91', '23.99', '24.20', '24.31', '24.33', '24.34', '24.52', '24.53', '24.54', '25.11', '25.21', '25.29', '25.50', '25.61', '25.71', '25.91', '25.99', '27.51', '27.52', '28.15', '28.21', '28.30', '28.41', '28.49', '28.93', '32.91', '32.99', '33.13', '33.20', '38.31', '38.32.11', '38.32.12', '38.32.3', '38.32.4', '38.32.59', '41.10', '42.21', '42.91', '42.99', '43.11', '43.29', '43.31', '43.32', '43.33', '43.34', '43.39', '43.91', '43.99.2', '43.99.4', '43.99.5', '43.99.6', '43.99.7', '43.99.9', '45.11', '45.19', '45.20', '45.31', '46.11', '46.12', '46.13', '46.14', '46.15', '46.16', '46.17', '46.18', '46.19', '46.21', '46.23', '46.31', '46.34', '46.36', '46.37', '46.38', '46.41', '46.42.11', '46.42.13', '46.42.14', '46.43', '46.44', '46.45', '46.47', '46.49', '46.62', '46.65', '46.71', '46.72', '46.73', '46.74', '46.76', '46.77', '46.90', '47.11', '47.19', '47.21', '47.22', '47.23', '47.24', '47.25', '47.29', '47.51', '47.52', '47.53', '47.65', '47.71', '47.72', '47.73', '47.74', '47.75', '47.79', '47.91', '47.99', '49.31', '49.32', '49.39', '49.41', '49.42', '52.10', '52.21', '52.24', '53.20', '55.10', '55.20', '55.30', '55.90', '62.01', '62.02.2', '62.02.3', '62.02.4', '62.02.9', '62.03', '62.03.1', '62.03.11', '62.03.12', '62.03.13', '62.03.19', '62.09', '63.11', '63.12', '64.19', '64.92.2', '65.12', '65.20', '66.11', '66.12', '66.19', '66.21', '68.10', '68.20', '68.31', '68.32', '69.10', '69.20', '70.22', '71.11', '71.12', '71.20', '73.11', '73.12', '73.20', '74.20', '74.30', '74.90', '77.11', '77.31', '78.30', '79.90', '81.10', '81.21.9', '81.22', '81.29.2', '81.29.9', '81.30', '82.11', '82.92', '85.42', '96.01', '96.02', '96.03', '96.04', '96.09']",10000,"Республика Татарстан (Татарстан),
Г.О. ГОРОД НАБЕРЕЖНЫЕ ЧЕЛНЫ,
Г НАБЕРЕЖНЫЕ ЧЕЛНЫ",13.12.2021,0,0,0,0,0,16,0,0
1217600020945,7604381560,0.0,0.0,0.0,0.0,ООО,"['49.41', '08.12', '08.12.1', '22.11', '22.19.7', '25.61', '25.62', '25.73', '25.92', '25.94', '25.99', '28.22', '33.12', '35.12', '41.10', '41.20', '42.11', '43.11', '43.12', '43.13', '43.21', '43.22', '43.29', '43.31', '43.32', '43.33', '43.34', '43.39', '43.99', '45.19', '45.20', '46.31', '46.32', '46.34', '46.36', '46.38', '46.39', '46.49', '46.69', '46.71', '46.72', '46.74', '46.90', '49.42', '52.10', '52.24', '52.29', '53.20', '71.11', '71.20', '73.11', '73.20', '73.20.2', '77.12', '77.32', '78.10', '79.11', '81.10', '81.22', '81.29', '81.30', '82.92', '96.01']",15000,"Ярославская область,
Г.О. ГОРОД ЯРОСЛАВЛЬ,
Г ЯРОСЛАВЛЬ",14.12.2021,0,0,0,0,0,76,0,0
1217600020967,7604381577,0.0,0.0,0.0,0.0,ООО,"['46.73', '08.12', '08.12.1', '22.11', '22.19.7', '25.61', '25.62', '25.73', '25.92', '25.94', '25.99', '28.22', '33.12', '35.12', '41.10', '41.20', '42.11', '43.11', '43.12', '43.13', '43.21', '43.22', '43.29', '43.31', '43.32', '43.33', '43.34', '43.39', '43.99', '45.19', '45.20', '45.31', '46.31', '46.32', '46.34', '46.36', '46.38', '46.39', '46.49', '46.69', '46.71', '46.72', '46.74', '46.90', '49.41', '49.42', '52.10', '52.24', '52.29', '53.20', '71.11', '71.20', '73.11', '73.20', '73.20.2', '77.12', '77.32', '78.10', '79.11', '81.10', '81.22', '81.29', '81.30', '82.92', '96.01']",15000,"Ярославская область,
Г.О. ГОРОД ЯРОСЛАВЛЬ,
Г ЯРОСЛАВЛЬ",14.12.2021,0,0,0,0,0,76,0,0
1216300060041,6320062511,0.0,0.0,0.0,0.0,ООО,"['22.19.7', '22.23', '25.11', '43.21', '43.99.7', '46.14.9', '49.42', '82.99']",10000,"Самарская область,
Г.О. ТОЛЬЯТТИ,
Г ТОЛЬЯТТИ",15.12.2021,0,0,0,0,0,63,0,0
1215400052053,5404230464,0.0,0.0,0.0,0.0,ООО,"['22.19', '22.19.2', '22.19.7', '28.12', '41.20', '43.11', '43.12.3', '43.21', '43.29', '43.33', '43.99', '46.49.33', '46.72', '47.78', '47.81', '47.91', '47.99', '49.41', '49.42', '71.11', '71.12']",10000,"Новосибирская область,
Г.О. ГОРОД НОВОСИБИРСК,
Г НОВОСИБИРСК",16.12.2021,0,0,0,0,0,54,info@ikeda.ru,+7 (923) 226-97-29
1126679003219,6679009780,10450.0,8742.0,0.0,0.0,ООО,"['41.20', '25.11', '25.29', '25.62', '25.94', '43.12', '43.21', '43.22', '43.29', '43.31', '43.32', '43.33', '43.34', '43.39', '43.91', '43.99', '46.14', '46.63', '46.69', '46.90', '52.21', '77.39']",300000,"СВЕРДЛОВСКАЯ ОБЛАСТЬ,
Г. ЕКАТЕРИНБУРГ",28.02.2012,4,0,0,0,0,66,bcsb@mail.ru,+7 (343) 287-18-90
1135740001374,5751054633,10057.0,3784.0,1427.0,15653.0,ООО,"['25.93', '17.21', '17.29', '22.21', '22.22', '22.23', '22.29', '25.11', '25.12', '25.50', '25.61', '25.62', '25.94', '25.99', '38.32.2', '38.32.3', '38.32.4', '38.32.5', '46.1', '46.18', '46.77', '46.90', '47.52', '47.52.7', '47.52.73', '47.78', '68.20', '77.32', '77.39.2']",215000,"ОРЛОВСКАЯ ОБЛАСТЬ,
Г. ОРЁЛ",13.02.2013,2,1,0,0,0,57,0,+7 (919) 265-35-00
1136658011203,6658431110,20089.0,87087.0,0.0,0.0,ООО,"['25.11', '25.12', '25.21', '25.29', '25.30', '25.50', '25.61', '25.62', '25.71', '25.72', '25.73', '25.91', '25.92', '25.93', '25.94', '25.99', '38.32.11', '38.32.3', '38.32.4', '41.20', '43.22', '43.29', '43.39', '43.91', '43.99', '43.99.1', '46.49.4', '46.72', '46.73', '46.74', '46.76', '46.90', '47.19', '47.52', '47.78.9', '47.8', '47.9', '47.99', '49.4', '52.10', '52.21', '52.24', '52.29', '68.10', '68.10.1', '68.20', '68.31', '68.32', '73.11', '78.10']",10000,"СВЕРДЛОВСКАЯ ОБЛАСТЬ,
Г. ЕКАТЕРИНБУРГ",10.04.2013,0,0,0,0,0,66,vitalikzahar@gmail.com,+7 (912) 221-12-55
